id,aligned_id,line,catalogue_id,work_id
6186,1296,"​The conclusion, if there is any in the previous chapter, is that public opinion is an effective glue for domestic institutions. It is not impossible for me to develop this thought before finishing the book; but neither is it impossible that I should leave it as it is. In one way or another, public opinion is formed, both in the domestic and in the political sphere. Some bilious metaphysicians have reached the extreme of presenting it as the simple product of the weak-minded or the mediocre; but it is evident that even when such an extreme conceit does not produce the answer by itself, it is enough to consider the salutary effects of public opinion to conclude that it is the superfinite work of the flower of men, namely, the greatest number.",19,RO005TR05
6187,1297,Chapter 114,19,RO005TR05
6188,1298,End of a dialogue,19,RO005TR05
6189,1299,"​“Yes, it’s tomorrow. Are you coming on board?”",19,RO005TR05
6190,1300,“Are you crazy? It’s impossible.”,19,RO005TR05
6191,1301,"“So, good bye!”",19,RO005TR05
6192,1302,“Farewell!”,19,RO005TR05
6193,1303,"“Do not forget Dona Placida. Go see her on occasion. Poor thing! She came yesterday to say goodbye to us; she cried a lot, said I would never see her again ... She’s a good creature, isn’t she?”",19,RO005TR05
6194,1304,“Certainly.”,19,RO005TR05
6195,1305,"“If we have to write, she can receive the letters. So from now till ...”",19,RO005TR05
6196,1306,“Maybe in two years?”,19,RO005TR05
6197,1307,“What! he says that it’s only until the elections.”,19,RO005TR05
6198,1308,“Yes? Then see you soon. Look who’s looking at us.”,19,RO005TR05
6199,1309,“Who?”,19,RO005TR05
6200,1310,“Over there on the couch. Let us separate.”,19,RO005TR05
6201,1311,“It’s hard for me.”,19,RO005TR05
6202,1312,"“But it is necessary; Goodbye, Virgília!”",19,RO005TR05
6203,1313,“See you later. Farewell!”,19,RO005TR05
6204,1314,Chapter 115,19,RO005TR05
6205,1315,Lunch,19,RO005TR05
6206,1316,"​I did not watch her go; but at the appointed hour I felt something that was not pain or pleasure, a mixed thing, relief and longing, all mixed up, in equal doses. Do not fret, reader, over this confession. I well know that, in order to titillate the nerves of fantasy, I must suffer great despair, shed a few tears, not just have lunch. It would be romantic; but it would not be biographical. The pure reality is that I had lunch, as on other days, feeding my heart with the memories of my love affair, and my stomach with the delicacies of M. Prudhon ...",19,RO005TR05
6207,1317,"​... Old men of my time, may I remind you of this master chef at the Hotel Pharoux, a fellow who, according to the master of the house, had served in the famous Véry and Véfour, in Paris, and more in the palaces of Count Molé and the Duke de la Rochefoucauld? He was remarkable. He arrived in Rio de Janeiro with the polka ... The polka, M. Prudhon, the Tivoli, the foreigners’ ball, the Casino, are some of my dearest memories of that time; but above all the master’s delicacies were delicious.",19,RO005TR05
6208,1318,"​They were wonderful, and that morning it seemed the man’s devil had guessed our catastrophe. Never has ingenuity and art been so propitious. What exquisite spices! What tender meats! The elegant creations! I took them in with my mouth, with my eyes, with my nose. I did not keep the bill for that day; I know it was expensive. Such pain! I needed to bury my love in a magnificent way. It was receding further and further in space and time, and I sat there at the end of a table, in my forties, so lazy and so empty; I was never to see those years again, she might return and did return, but the morning’s effluvium, who calls for it at dusk in the evening?",19,RO005TR05
6209,1319,Chapter 116,19,RO005TR05
6210,1320,Philosophy of old leaves,19,RO005TR05
6211,1321,"​I was so sad at the end of the last chapter that I should have walked away from this task, to rest a little, to purge the spirit of the melancholy that drowns it, and to continue later. But no, I do not want to waste time.",19,RO005TR05
6212,1322,"​Virgília’s departure gave me a taste of widowhood. The first few days I spent in the house, catching flies, like Domitian, if Suetonius did not lie, but catching them in a particular way: with my eyes. I caught them one by one at the back of a large room, stretched out in the hammock, with a book open in my hands. I felt it all: homesickness, ambition, a little boredom, and a lot of daydreaming. My uncle the canon died during that period; also, two cousins. I did not feel shaken; I took them to the graveyard, like someone who takes money to a bank. What can I say? Like one who takes letters to the post office: I sealed the letters, put them in the box, and trusted the postman’s care in delivering them. It was also during this time that my niece Venancia, daughter of Cotrim, was born. Some died, some were born; I continued to catch flies.",19,RO005TR05
6213,1323,"​Sometimes I got agitated. I would go to the drawers, pull out old letters, from friends, relatives, girlfriends (even those from Marcela), and open them all, read them one by one, and recompose the past ... Ignorant reader, if you do not keep the letters of youth, you will not know the philosophy of old leaves one day, you will not enjoy the pleasure of seeing yourself in the distance in the gloom, wearing a three-piece hat, seven-league boots and a long Assyrian beard, dancing to the sound of Anachreon’s pipes. Keep your letters from youth!",19,RO005TR05
6214,1324,"​Or, if you do not like the three-piece hat, I will use the voice of an old sailor, familiar from Cotrim’s house; I will say that if you keep the letters of youth, you will find occasion to “sing a song of longing.” It seems that our sailors give this name to songs about land, sung on the high seas. As poetic expressions go, it is surely the saddest.",19,RO005TR05
6215,1325,Chapter 117,19,RO005TR05
6216,1326,Humanitas,19,RO005TR05
